,Unnamed: 0.1,filepath,Unnamed: 0,db,spectra,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name,buaa-patient,buaa-image_type,customdb-patient,new_filetype,split
2040,2040,data/B_OriginalImg/NI/Strong/P063/Disgust/011.jpeg,7266,oulucasia,nir,011.jpeg,oulucasia-P063-Disgust-011.jpg,P063,Disgust,jpeg,mongo,5.0,-0.589162992977646,0.4602835882637859,Disgust,,,,jpg,train
2041,2041,data/B_OriginalImg/NI/Strong/P063/Fear/022.jpeg,7267,oulucasia,nir,022.jpeg,oulucasia-P063-Fear-022.jpg,P063,Fear,jpeg,mongo,4.0,-0.099,0.792,Fear,,,,jpg,train
2042,2042,data/B_OriginalImg/NI/Strong/P063/Fear/002.jpeg,7268,oulucasia,nir,002.jpeg,oulucasia-P063-Fear-002.jpg,P063,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2043,2043,data/B_OriginalImg/NI/Strong/P063/Fear/005.jpeg,7269,oulucasia,nir,005.jpeg,oulucasia-P063-Fear-005.jpg,P063,Fear,jpeg,mongo,0.0,-0.0648880826578486,0.5191046612627895,Neutral,,,,jpg,train
2044,2044,data/B_OriginalImg/NI/Strong/P063/Happiness/020.jpeg,7270,oulucasia,nir,020.jpeg,oulucasia-P063-Happiness-020.jpg,P063,Happiness,jpeg,mongo,1.0,0.9108,0.1485,Happy,,,,jpg,train
2045,2045,data/B_OriginalImg/NI/Strong/P063/Happiness/016.jpeg,7271,oulucasia,nir,016.jpeg,oulucasia-P063-Happiness-016.jpg,P063,Happiness,jpeg,mongo,1.0,0.8968906448301119,0.1462321703527356,Happy,,,,jpg,train
2046,2046,data/B_OriginalImg/NI/Strong/P063/Happiness/014.jpeg,7272,oulucasia,nir,014.jpeg,oulucasia-P063-Happiness-014.jpg,P063,Happiness,jpeg,mongo,1.0,0.8833741403090783,0.1440283924416975,Happy,,,,jpg,train
2047,2047,data/B_OriginalImg/NI/Strong/P063/Sadness/013.jpeg,7273,oulucasia,nir,013.jpeg,oulucasia-P063-Sadness-013.jpg,P063,Sadness,jpeg,mongo,2.0,-0.804036807850757,-0.3828746704051224,Sad,,,,jpg,train
2048,2048,data/B_OriginalImg/NI/Strong/P063/Sadness/008.jpeg,7274,oulucasia,nir,008.jpeg,oulucasia-P063-Sadness-008.jpg,P063,Sadness,jpeg,mongo,2.0,-0.7191702093838364,-0.3424620044684935,Sad,,,,jpg,train
2049,2049,data/B_OriginalImg/NI/Strong/P063/Sadness/019.jpeg,7275,oulucasia,nir,019.jpeg,oulucasia-P063-Sadness-019.jpg,P063,Sadness,jpeg,mongo,2.0,-0.8316,-0.396,Sad,,,,jpg,train
2050,2050,data/B_OriginalImg/NI/Strong/P063/Surprise/015.jpeg,7276,oulucasia,nir,015.jpeg,oulucasia-P063-Surprise-015.jpg,P063,Surprise,jpeg,mongo,3.0,0.2905131670194948,0.8231206398885688,Surprise,,,,jpg,train
2051,2051,data/B_OriginalImg/NI/Strong/P063/Surprise/009.jpeg,7277,oulucasia,nir,009.jpeg,oulucasia-P063-Surprise-009.jpg,P063,Surprise,jpeg,mongo,3.0,0.262232237646175,0.7429913399974958,Surprise,,,,jpg,train
2052,2052,data/B_OriginalImg/NI/Strong/P063/Surprise/011.jpeg,7278,oulucasia,nir,011.jpeg,oulucasia-P063-Surprise-011.jpg,P063,Surprise,jpeg,mongo,3.0,0.2761701529582715,0.7824821000484361,Surprise,,,,jpg,train
2053,2053,data/B_OriginalImg/NI/Strong/P064/Anger/008.jpeg,7279,oulucasia,nir,008.jpeg,oulucasia-P064-Anger-008.jpg,P064,Anger,jpeg,mongo,6.0,-0.370264699531711,0.673208544603111,Anger,,,,jpg,train
2054,2054,data/B_OriginalImg/NI/Strong/P064/Anger/019.jpeg,7280,oulucasia,nir,019.jpeg,oulucasia-P064-Anger-019.jpg,P064,Anger,jpeg,mongo,6.0,-0.4344607281881056,0.7899285967056467,Anger,,,,jpg,train
2055,2055,data/B_OriginalImg/NI/Strong/P064/Anger/020.jpeg,7281,oulucasia,nir,020.jpeg,oulucasia-P064-Anger-020.jpg,P064,Anger,jpeg,mongo,6.0,-0.4356,0.792,Anger,,,,jpg,train
2056,2056,data/B_OriginalImg/NI/Strong/P064/Disgust/012.jpeg,7282,oulucasia,nir,012.jpeg,oulucasia-P064-Disgust-012.jpg,P064,Disgust,jpeg,mongo,5.0,-0.6050841934005214,0.4727220260941574,Disgust,,,,jpg,train
2057,2057,data/B_OriginalImg/NI/Strong/P064/Disgust/013.jpeg,7283,oulucasia,nir,013.jpeg,oulucasia-P064-Disgust-013.jpg,P064,Disgust,jpeg,mongo,5.0,-0.6125994726481959,0.478593338006403,Disgust,,,,jpg,train
2058,2058,data/B_OriginalImg/NI/Strong/P064/Disgust/009.jpeg,7284,oulucasia,nir,009.jpeg,oulucasia-P064-Disgust-009.jpg,P064,Disgust,jpeg,mongo,5.0,-0.56775437493218,0.4435581054157655,Disgust,,,,jpg,train
2059,2059,data/B_OriginalImg/NI/Strong/P064/Fear/008.jpeg,7285,oulucasia,nir,008.jpeg,oulucasia-P064-Fear-008.jpg,P064,Fear,jpeg,mongo,4.0,-0.0798466231405826,0.6387729851246614,Fear,,,,jpg,train
2060,2060,data/B_OriginalImg/NI/Strong/P064/Fear/004.jpeg,7286,oulucasia,nir,004.jpeg,oulucasia-P064-Fear-004.jpg,P064,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2061,2061,data/B_OriginalImg/NI/Strong/P064/Fear/018.jpeg,7287,oulucasia,nir,018.jpeg,oulucasia-P064-Fear-018.jpg,P064,Fear,jpeg,mongo,4.0,-0.0972786612316247,0.7782292898529976,Fear,,,,jpg,train
2062,2062,data/B_OriginalImg/NI/Strong/P064/Happiness/009.jpeg,7288,oulucasia,nir,009.jpeg,oulucasia-P064-Happiness-009.jpg,P064,Happiness,jpeg,mongo,1.0,0.7446976139473813,0.1214180892305512,Happy,,,,jpg,train
2063,2063,data/B_OriginalImg/NI/Strong/P064/Happiness/005.jpeg,7289,oulucasia,nir,005.jpeg,oulucasia-P064-Happiness-005.jpg,P064,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2064,2064,data/B_OriginalImg/NI/Strong/P064/Happiness/025.jpeg,7290,oulucasia,nir,025.jpeg,oulucasia-P064-Happiness-025.jpg,P064,Happiness,jpeg,mongo,1.0,0.9108,0.1485,Happy,,,,jpg,train
2065,2065,data/B_OriginalImg/NI/Strong/P064/Sadness/010.jpeg,7291,oulucasia,nir,010.jpeg,oulucasia-P064-Sadness-010.jpg,P064,Sadness,jpeg,mongo,2.0,-0.7167048615197461,-0.3412880292951172,Sad,,,,jpg,train
2066,2066,data/B_OriginalImg/NI/Strong/P064/Sadness/007.jpeg,7292,oulucasia,nir,007.jpeg,oulucasia-P064-Sadness-007.jpg,P064,Sadness,jpeg,mongo,2.0,-0.6207467938826668,-0.2955937113726985,Sad,,,,jpg,train
2067,2067,data/B_OriginalImg/NI/Strong/P064/Sadness/023.jpeg,7293,oulucasia,nir,023.jpeg,oulucasia-P064-Sadness-023.jpg,P064,Sadness,jpeg,mongo,2.0,-0.8298231676675198,-0.3951538893654857,Sad,,,,jpg,train
2068,2068,data/B_OriginalImg/NI/Strong/P064/Surprise/012.jpeg,7294,oulucasia,nir,012.jpeg,oulucasia-P064-Surprise-012.jpg,P064,Surprise,jpeg,mongo,3.0,0.2883759746386315,0.8170652614761229,Surprise,,,,jpg,train
2069,2069,data/B_OriginalImg/NI/Strong/P064/Surprise/010.jpeg,7295,oulucasia,nir,010.jpeg,oulucasia-P064-Surprise-010.jpg,P064,Surprise,jpeg,mongo,3.0,0.2800174611275725,0.7933828065281221,Surprise,,,,jpg,train
2070,2070,data/B_OriginalImg/NI/Strong/P064/Surprise/013.jpeg,7296,oulucasia,nir,013.jpeg,oulucasia-P064-Surprise-013.jpg,P064,Surprise,jpeg,mongo,3.0,0.2911343722943913,0.8248807215007754,Surprise,,,,jpg,train
2071,2071,data/B_OriginalImg/NI/Strong/P065/Anger/023.jpeg,7297,oulucasia,nir,023.jpeg,oulucasia-P065-Anger-023.jpg,P065,Anger,jpeg,mongo,6.0,-0.4346692783020342,0.7903077787309714,Anger,,,,jpg,train
2072,2072,data/B_OriginalImg/NI/Strong/P065/Anger/018.jpeg,7298,oulucasia,nir,018.jpeg,oulucasia-P065-Anger-018.jpg,P065,Anger,jpeg,mongo,6.0,-0.4260859782952591,0.774701778718653,Anger,,,,jpg,train
2073,2073,data/B_OriginalImg/NI/Strong/P065/Anger/020.jpeg,7299,oulucasia,nir,020.jpeg,oulucasia-P065-Anger-020.jpg,P065,Anger,jpeg,mongo,6.0,-0.4305204873638597,0.7827645224797449,Anger,,,,jpg,train
2074,2074,data/B_OriginalImg/NI/Strong/P065/Disgust/010.jpeg,7300,oulucasia,nir,010.jpeg,oulucasia-P065-Disgust-010.jpg,P065,Disgust,jpeg,mongo,5.0,-0.5760000000000001,0.45,Disgust,,,,jpg,train
2075,2075,data/B_OriginalImg/NI/Strong/P065/Disgust/001.jpeg,7301,oulucasia,nir,001.jpeg,oulucasia-P065-Disgust-001.jpg,P065,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2076,2076,data/B_OriginalImg/NI/Strong/P065/Disgust/020.jpeg,7302,oulucasia,nir,020.jpeg,oulucasia-P065-Disgust-020.jpg,P065,Disgust,jpeg,mongo,5.0,-0.6336,0.495,Disgust,,,,jpg,train
2077,2077,data/B_OriginalImg/NI/Strong/P065/Fear/004.jpeg,7303,oulucasia,nir,004.jpeg,oulucasia-P065-Fear-004.jpg,P065,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2078,2078,data/B_OriginalImg/NI/Strong/P065/Fear/003.jpeg,7304,oulucasia,nir,003.jpeg,oulucasia-P065-Fear-003.jpg,P065,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2079,2079,data/B_OriginalImg/NI/Strong/P065/Fear/013.jpeg,7305,oulucasia,nir,013.jpeg,oulucasia-P065-Fear-013.jpg,P065,Fear,jpeg,mongo,4.0,-0.0942203071158467,0.7537624569267736,Fear,,,,jpg,train
2080,2080,data/B_OriginalImg/NI/Strong/P065/Happiness/013.jpeg,7306,oulucasia,nir,013.jpeg,oulucasia-P065-Happiness-013.jpg,P065,Happiness,jpeg,mongo,1.0,0.8594701433315037,0.1401310016301364,Happy,,,,jpg,train
2081,2081,data/B_OriginalImg/NI/Strong/P065/Happiness/002.jpeg,7307,oulucasia,nir,002.jpeg,oulucasia-P065-Happiness-002.jpg,P065,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2082,2082,data/B_OriginalImg/NI/Strong/P065/Happiness/015.jpeg,7308,oulucasia,nir,015.jpeg,oulucasia-P065-Happiness-015.jpg,P065,Happiness,jpeg,mongo,1.0,0.880175396214036,0.1435068580783754,Happy,,,,jpg,train
2083,2083,data/B_OriginalImg/NI/Strong/P065/Sadness/012.jpeg,7309,oulucasia,nir,012.jpeg,oulucasia-P065-Sadness-012.jpg,P065,Sadness,jpeg,mongo,2.0,-0.756,-0.36,Sad,,,,jpg,train
2084,2084,data/B_OriginalImg/NI/Strong/P065/Sadness/005.jpeg,7310,oulucasia,nir,005.jpeg,oulucasia-P065-Sadness-005.jpg,P065,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2085,2085,data/B_OriginalImg/NI/Strong/P065/Sadness/020.jpeg,7311,oulucasia,nir,020.jpeg,oulucasia-P065-Sadness-020.jpg,P065,Sadness,jpeg,mongo,2.0,-0.8219027486037321,-0.3913822612398724,Sad,,,,jpg,train
2086,2086,data/B_OriginalImg/NI/Strong/P065/Surprise/015.jpeg,7312,oulucasia,nir,015.jpeg,oulucasia-P065-Surprise-015.jpg,P065,Surprise,jpeg,mongo,3.0,0.2920900473038089,0.827588467360792,Surprise,,,,jpg,train
2087,2087,data/B_OriginalImg/NI/Strong/P065/Surprise/013.jpeg,7313,oulucasia,nir,013.jpeg,oulucasia-P065-Surprise-013.jpg,P065,Surprise,jpeg,mongo,3.0,0.2871560028038418,0.8136086746108852,Surprise,,,,jpg,train
2088,2088,data/B_OriginalImg/NI/Strong/P065/Surprise/017.jpeg,7314,oulucasia,nir,017.jpeg,oulucasia-P065-Surprise-017.jpg,P065,Surprise,jpeg,mongo,3.0,0.2951286697824338,0.8361978977168958,Surprise,,,,jpg,train
2089,2089,data/B_OriginalImg/NI/Strong/P066/Anger/010.jpeg,7315,oulucasia,nir,010.jpeg,oulucasia-P066-Anger-010.jpg,P066,Anger,jpeg,mongo,6.0,-0.4010218612219564,0.7291306567671935,Anger,,,,jpg,train
2090,2090,data/B_OriginalImg/NI/Strong/P066/Anger/004.jpeg,7316,oulucasia,nir,004.jpeg,oulucasia-P066-Anger-004.jpg,P066,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2091,2091,data/B_OriginalImg/NI/Strong/P066/Anger/009.jpeg,7317,oulucasia,nir,009.jpeg,oulucasia-P066-Anger-009.jpg,P066,Anger,jpeg,mongo,6.0,-0.3903311327658736,0.7096929686652249,Anger,,,,jpg,train
2092,2092,data/B_OriginalImg/NI/Strong/P066/Disgust/015.jpeg,7318,oulucasia,nir,015.jpeg,oulucasia-P066-Disgust-015.jpg,P066,Disgust,jpeg,mongo,5.0,-0.6082435353407815,0.4751902619849855,Disgust,,,,jpg,train
2093,2093,data/B_OriginalImg/NI/Strong/P066/Disgust/007.jpeg,7319,oulucasia,nir,007.jpeg,oulucasia-P066-Disgust-007.jpg,P066,Disgust,jpeg,mongo,5.0,-0.4824260863043439,0.3768953799252687,Disgust,,,,jpg,train
2094,2094,data/B_OriginalImg/NI/Strong/P066/Disgust/020.jpeg,7320,oulucasia,nir,020.jpeg,oulucasia-P066-Disgust-020.jpg,P066,Disgust,jpeg,mongo,5.0,-0.6283305727944419,0.4908832599956578,Disgust,,,,jpg,train
2095,2095,data/B_OriginalImg/NI/Strong/P066/Fear/002.jpeg,7321,oulucasia,nir,002.jpeg,oulucasia-P066-Fear-002.jpg,P066,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2096,2096,data/B_OriginalImg/NI/Strong/P066/Fear/016.jpeg,7322,oulucasia,nir,016.jpeg,oulucasia-P066-Fear-016.jpg,P066,Fear,jpeg,mongo,4.0,-0.0983318994627999,0.7866551957023996,Fear,,,,jpg,train
2097,2097,data/B_OriginalImg/NI/Strong/P066/Fear/000.jpeg,7323,oulucasia,nir,000.jpeg,oulucasia-P066-Fear-000.jpg,P066,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2098,2098,data/B_OriginalImg/NI/Strong/P066/Happiness/000.jpeg,7324,oulucasia,nir,000.jpeg,oulucasia-P066-Happiness-000.jpg,P066,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2099,2099,data/B_OriginalImg/NI/Strong/P066/Happiness/003.jpeg,7325,oulucasia,nir,003.jpeg,oulucasia-P066-Happiness-003.jpg,P066,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2100,2100,data/B_OriginalImg/NI/Strong/P066/Happiness/018.jpeg,7326,oulucasia,nir,018.jpeg,oulucasia-P066-Happiness-018.jpg,P066,Happiness,jpeg,mongo,1.0,0.9082766701315312,0.1480885875214453,Happy,,,,jpg,train
2101,2101,data/B_OriginalImg/NI/Strong/P066/Sadness/004.jpeg,7327,oulucasia,nir,004.jpeg,oulucasia-P066-Sadness-004.jpg,P066,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2102,2102,data/B_OriginalImg/NI/Strong/P066/Sadness/005.jpeg,7328,oulucasia,nir,005.jpeg,oulucasia-P066-Sadness-005.jpg,P066,Sadness,jpeg,mongo,0.0,-0.5743686765458561,-0.2735088935932648,Neutral,,,,jpg,train
2103,2103,data/B_OriginalImg/NI/Strong/P066/Sadness/017.jpeg,7329,oulucasia,nir,017.jpeg,oulucasia-P066-Sadness-017.jpg,P066,Sadness,jpeg,mongo,2.0,-0.8232397965542614,-0.3920189507401245,Sad,,,,jpg,train
2104,2104,data/B_OriginalImg/NI/Strong/P066/Surprise/011.jpeg,7330,oulucasia,nir,011.jpeg,oulucasia-P066-Surprise-011.jpg,P066,Surprise,jpeg,mongo,3.0,0.2731154849416018,0.7738272073345386,Surprise,,,,jpg,train
2105,2105,data/B_OriginalImg/NI/Strong/P066/Surprise/000.jpeg,7331,oulucasia,nir,000.jpeg,oulucasia-P066-Surprise-000.jpg,P066,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2106,2106,data/B_OriginalImg/NI/Strong/P066/Surprise/001.jpeg,7332,oulucasia,nir,001.jpeg,oulucasia-P066-Surprise-001.jpg,P066,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2107,2107,data/B_OriginalImg/NI/Strong/P067/Anger/000.jpeg,7333,oulucasia,nir,000.jpeg,oulucasia-P067-Anger-000.jpg,P067,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2108,2108,data/B_OriginalImg/NI/Strong/P067/Anger/004.jpeg,7334,oulucasia,nir,004.jpeg,oulucasia-P067-Anger-004.jpg,P067,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2109,2109,data/B_OriginalImg/NI/Strong/P067/Anger/014.jpeg,7335,oulucasia,nir,014.jpeg,oulucasia-P067-Anger-014.jpg,P067,Anger,jpeg,mongo,6.0,-0.4165185233826922,0.7573064061503496,Anger,,,,jpg,test
2110,2110,data/B_OriginalImg/NI/Strong/P067/Disgust/003.jpeg,7336,oulucasia,nir,003.jpeg,oulucasia-P067-Disgust-003.jpg,P067,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2111,2111,data/B_OriginalImg/NI/Strong/P067/Disgust/015.jpeg,7337,oulucasia,nir,015.jpeg,oulucasia-P067-Disgust-015.jpg,P067,Disgust,jpeg,mongo,5.0,-0.6040101551878176,0.4718829337404825,Disgust,,,,jpg,test
2112,2112,data/B_OriginalImg/NI/Strong/P067/Disgust/020.jpeg,7338,oulucasia,nir,020.jpeg,oulucasia-P067-Disgust-020.jpg,P067,Disgust,jpeg,mongo,5.0,-0.626211617983796,0.4892278265498406,Disgust,,,,jpg,test
2113,2113,data/B_OriginalImg/NI/Strong/P067/Fear/013.jpeg,7339,oulucasia,nir,013.jpeg,oulucasia-P067-Fear-013.jpg,P067,Fear,jpeg,mongo,4.0,-0.0908798916064409,0.7270391328515273,Fear,,,,jpg,test
2114,2114,data/B_OriginalImg/NI/Strong/P067/Fear/018.jpeg,7340,oulucasia,nir,018.jpeg,oulucasia-P067-Fear-018.jpg,P067,Fear,jpeg,mongo,4.0,-0.096369219452299,0.770953755618392,Fear,,,,jpg,test
2115,2115,data/B_OriginalImg/NI/Strong/P067/Fear/020.jpeg,7341,oulucasia,nir,020.jpeg,oulucasia-P067-Fear-020.jpg,P067,Fear,jpeg,mongo,4.0,-0.0974881135684904,0.7799049085479234,Fear,,,,jpg,test
2116,2116,data/B_OriginalImg/NI/Strong/P067/Happiness/002.jpeg,7342,oulucasia,nir,002.jpeg,oulucasia-P067-Happiness-002.jpg,P067,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2117,2117,data/B_OriginalImg/NI/Strong/P067/Happiness/023.jpeg,7343,oulucasia,nir,023.jpeg,oulucasia-P067-Happiness-023.jpg,P067,Happiness,jpeg,mongo,1.0,0.908853945540617,0.1481827085120571,Happy,,,,jpg,test
2118,2118,data/B_OriginalImg/NI/Strong/P067/Happiness/017.jpeg,7344,oulucasia,nir,017.jpeg,oulucasia-P067-Happiness-017.jpg,P067,Happiness,jpeg,mongo,1.0,0.884753080984073,0.144253219725664,Happy,,,,jpg,test
2119,2119,data/B_OriginalImg/NI/Strong/P067/Sadness/003.jpeg,7345,oulucasia,nir,003.jpeg,oulucasia-P067-Sadness-003.jpg,P067,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2120,2120,data/B_OriginalImg/NI/Strong/P067/Sadness/008.jpeg,7346,oulucasia,nir,008.jpeg,oulucasia-P067-Sadness-008.jpg,P067,Sadness,jpeg,mongo,2.0,-0.7068689718332665,-0.3366042723015555,Sad,,,,jpg,test
2121,2121,data/B_OriginalImg/NI/Strong/P067/Sadness/019.jpeg,7347,oulucasia,nir,019.jpeg,oulucasia-P067-Sadness-019.jpg,P067,Sadness,jpeg,mongo,2.0,-0.829425026540929,-0.3949642983528234,Sad,,,,jpg,test
2122,2122,data/B_OriginalImg/NI/Strong/P067/Surprise/003.jpeg,7348,oulucasia,nir,003.jpeg,oulucasia-P067-Surprise-003.jpg,P067,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,test
2123,2123,data/B_OriginalImg/NI/Strong/P067/Surprise/007.jpeg,7349,oulucasia,nir,007.jpeg,oulucasia-P067-Surprise-007.jpg,P067,Surprise,jpeg,mongo,3.0,0.2261372279551612,0.6407221458729568,Surprise,,,,jpg,test
2124,2124,data/B_OriginalImg/NI/Strong/P067/Surprise/008.jpeg,7350,oulucasia,nir,008.jpeg,oulucasia-P067-Surprise-008.jpg,P067,Surprise,jpeg,mongo,3.0,0.239539869421748,0.6786962966949527,Surprise,,,,jpg,test
2125,2125,data/B_OriginalImg/NI/Strong/P068/Anger/009.jpeg,7351,oulucasia,nir,009.jpeg,oulucasia-P068-Anger-009.jpg,P068,Anger,jpeg,mongo,6.0,-0.3617557059582874,0.6577376471968862,Anger,,,,jpg,train
2126,2126,data/B_OriginalImg/NI/Strong/P068/Anger/004.jpeg,7352,oulucasia,nir,004.jpeg,oulucasia-P068-Anger-004.jpg,P068,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2127,2127,data/B_OriginalImg/NI/Strong/P068/Anger/008.jpeg,7353,oulucasia,nir,008.jpeg,oulucasia-P068-Anger-008.jpg,P068,Anger,jpeg,mongo,6.0,-0.3452048736385971,0.6276452247974493,Anger,,,,jpg,train
2128,2128,data/B_OriginalImg/NI/Strong/P068/Disgust/006.jpeg,7354,oulucasia,nir,006.jpeg,oulucasia-P068-Disgust-006.jpg,P068,Disgust,jpeg,mongo,5.0,-0.4792392683833869,0.374405678424521,Disgust,,,,jpg,train
2129,2129,data/B_OriginalImg/NI/Strong/P068/Disgust/015.jpeg,7355,oulucasia,nir,015.jpeg,oulucasia-P068-Disgust-015.jpg,P068,Disgust,jpeg,mongo,5.0,-0.6197614229749224,0.4841886116991581,Disgust,,,,jpg,train
2130,2130,data/B_OriginalImg/NI/Strong/P068/Disgust/018.jpeg,7356,oulucasia,nir,018.jpeg,oulucasia-P068-Disgust-018.jpg,P068,Disgust,jpeg,mongo,5.0,-0.6298566835682489,0.4920755340376944,Disgust,,,,jpg,train
2131,2131,data/B_OriginalImg/NI/Strong/P068/Fear/006.jpeg,7357,oulucasia,nir,006.jpeg,oulucasia-P068-Fear-006.jpg,P068,Fear,jpeg,mongo,4.0,-0.069921174819569,0.5593693985565521,Fear,,,,jpg,train
2132,2132,data/B_OriginalImg/NI/Strong/P068/Fear/022.jpeg,7358,oulucasia,nir,022.jpeg,oulucasia-P068-Fear-022.jpg,P068,Fear,jpeg,mongo,4.0,-0.0987783226510032,0.7902265812080257,Fear,,,,jpg,train
2133,2133,data/B_OriginalImg/NI/Strong/P068/Fear/001.jpeg,7359,oulucasia,nir,001.jpeg,oulucasia-P068-Fear-001.jpg,P068,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2134,2134,data/B_OriginalImg/NI/Strong/P068/Happiness/014.jpeg,7360,oulucasia,nir,014.jpeg,oulucasia-P068-Happiness-014.jpg,P068,Happiness,jpeg,mongo,1.0,0.8833741403090783,0.1440283924416975,Happy,,,,jpg,train
2135,2135,data/B_OriginalImg/NI/Strong/P068/Happiness/008.jpeg,7361,oulucasia,nir,008.jpeg,oulucasia-P068-Happiness-008.jpg,P068,Happiness,jpeg,mongo,1.0,0.7741898262935776,0.1262266021130832,Happy,,,,jpg,train
2136,2136,data/B_OriginalImg/NI/Strong/P068/Happiness/001.jpeg,7362,oulucasia,nir,001.jpeg,oulucasia-P068-Happiness-001.jpg,P068,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2137,2137,data/B_OriginalImg/NI/Strong/P068/Sadness/006.jpeg,7363,oulucasia,nir,006.jpeg,oulucasia-P068-Sadness-006.jpg,P068,Sadness,jpeg,mongo,2.0,-0.6590274860373218,-0.3138226123987246,Sad,,,,jpg,train
2138,2138,data/B_OriginalImg/NI/Strong/P068/Sadness/002.jpeg,7364,oulucasia,nir,002.jpeg,oulucasia-P068-Sadness-002.jpg,P068,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2139,2139,data/B_OriginalImg/NI/Strong/P068/Sadness/001.jpeg,7365,oulucasia,nir,001.jpeg,oulucasia-P068-Sadness-001.jpg,P068,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2140,2140,data/B_OriginalImg/NI/Strong/P068/Surprise/011.jpeg,7366,oulucasia,nir,011.jpeg,oulucasia-P068-Surprise-011.jpg,P068,Surprise,jpeg,mongo,3.0,0.2791442161146731,0.7909086123249073,Surprise,,,,jpg,train
2141,2141,data/B_OriginalImg/NI/Strong/P068/Surprise/018.jpeg,7367,oulucasia,nir,018.jpeg,oulucasia-P068-Surprise-018.jpg,P068,Surprise,jpeg,mongo,3.0,0.2961771750428906,0.8391686626215233,Surprise,,,,jpg,train
2142,2142,data/B_OriginalImg/NI/Strong/P068/Surprise/001.jpeg,7368,oulucasia,nir,001.jpeg,oulucasia-P068-Surprise-001.jpg,P068,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral,,,,jpg,train
2143,2143,data/B_OriginalImg/NI/Strong/P069/Anger/017.jpeg,7369,oulucasia,nir,017.jpeg,oulucasia-P069-Anger-017.jpg,P069,Anger,jpeg,mongo,6.0,-0.4253717690980078,0.7734032165418325,Anger,,,,jpg,train
2144,2144,data/B_OriginalImg/NI/Strong/P069/Anger/014.jpeg,7370,oulucasia,nir,014.jpeg,oulucasia-P069-Anger-014.jpg,P069,Anger,jpeg,mongo,6.0,-0.4133276444286107,0.7515048080520195,Anger,,,,jpg,train
2145,2145,data/B_OriginalImg/NI/Strong/P069/Anger/011.jpeg,7371,oulucasia,nir,011.jpeg,oulucasia-P069-Anger-011.jpg,P069,Anger,jpeg,mongo,6.0,-0.3913670137904551,0.7115763887099184,Anger,,,,jpg,train
2146,2146,data/B_OriginalImg/NI/Strong/P069/Disgust/026.jpeg,7372,oulucasia,nir,026.jpeg,oulucasia-P069-Disgust-026.jpg,P069,Disgust,jpeg,mongo,5.0,-0.6336,0.495,Disgust,,,,jpg,train
2147,2147,data/B_OriginalImg/NI/Strong/P069/Disgust/013.jpeg,7373,oulucasia,nir,013.jpeg,oulucasia-P069-Disgust-013.jpg,P069,Disgust,jpeg,mongo,5.0,-0.5760000000000001,0.45,Disgust,,,,jpg,train
2148,2148,data/B_OriginalImg/NI/Strong/P069/Disgust/010.jpeg,7374,oulucasia,nir,010.jpeg,oulucasia-P069-Disgust-010.jpg,P069,Disgust,jpeg,mongo,5.0,-0.5311197260894344,0.4149372860073705,Disgust,,,,jpg,train
