,db,spectra,filepath,filename,adjusted_unique_filename,oulucasia-patient,oulucasia-emotion,filetype,race,expression,valence,arousal,expression_name
9339,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/006.jpeg,006.jpeg,oulucasia-P073-Anger-006.jpeg,P073,Anger,jpeg,mongo,6.0,-0.3874738277645648,0.7044978686628451,Anger
9340,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/007.jpeg,007.jpeg,oulucasia-P073-Anger-007.jpeg,P073,Anger,jpeg,mongo,6.0,-0.4031421838369952,0.7329857887945367,Anger
9341,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/008.jpeg,008.jpeg,oulucasia-P073-Anger-008.jpeg,P073,Anger,jpeg,mongo,6.0,-0.4141367292819904,0.7529758714218008,Anger
9342,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/009.jpeg,009.jpeg,oulucasia-P073-Anger-009.jpeg,P073,Anger,jpeg,mongo,6.0,-0.42185164391523405,0.7670029889367892,Anger
9343,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/010.jpeg,010.jpeg,oulucasia-P073-Anger-010.jpeg,P073,Anger,jpeg,mongo,6.0,-0.4272652290512463,0.7768458710022661,Anger
9344,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/011.jpeg,011.jpeg,oulucasia-P073-Anger-011.jpeg,P073,Anger,jpeg,mongo,6.0,-0.43106396246801915,0.7837526590327621,Anger
9345,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/012.jpeg,012.jpeg,oulucasia-P073-Anger-012.jpeg,P073,Anger,jpeg,mongo,6.0,-0.4337295482506668,0.7885991786375761,Anger
9346,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Anger/013.jpeg,013.jpeg,oulucasia-P073-Anger-013.jpeg,P073,Anger,jpeg,mongo,6.0,-0.4356,0.792,Anger
9347,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/000.jpeg,000.jpeg,oulucasia-P073-Disgust-000.jpeg,P073,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9348,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/001.jpeg,001.jpeg,oulucasia-P073-Disgust-001.jpeg,P073,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9349,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/002.jpeg,002.jpeg,oulucasia-P073-Disgust-002.jpeg,P073,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9350,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/003.jpeg,003.jpeg,oulucasia-P073-Disgust-003.jpeg,P073,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9351,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/004.jpeg,004.jpeg,oulucasia-P073-Disgust-004.jpeg,P073,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9352,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/005.jpeg,005.jpeg,oulucasia-P073-Disgust-005.jpeg,P073,Disgust,jpeg,mongo,0.0,0.0,0.0,Neutral
9353,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/006.jpeg,006.jpeg,oulucasia-P073-Disgust-006.jpeg,P073,Disgust,jpeg,mongo,0.0,-0.4280760822511417,0.3344344392587044,Neutral
9354,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/007.jpeg,007.jpeg,oulucasia-P073-Disgust-007.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.46372936298635736,0.3622885648330917,Disgust
9355,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/008.jpeg,008.jpeg,oulucasia-P073-Disgust-008.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.4933844702228626,0.38545661736161135,Disgust
9356,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/009.jpeg,009.jpeg,oulucasia-P073-Disgust-009.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.5180505140503522,0.4047269641018376,Disgust
9357,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/010.jpeg,010.jpeg,oulucasia-P073-Disgust-010.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.5385668356824888,0.42075534037694434,Disgust
9358,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/011.jpeg,011.jpeg,oulucasia-P073-Disgust-011.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.55563156873239,0.43408716307217965,Disgust
9359,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/012.jpeg,012.jpeg,oulucasia-P073-Disgust-012.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.5698253954468362,0.44517609019284077,Disgust
9360,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/013.jpeg,013.jpeg,oulucasia-P073-Disgust-013.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.5816313062812218,0.4543994580322045,Disgust
9361,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/014.jpeg,014.jpeg,oulucasia-P073-Disgust-014.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.5914510351981322,0.46207112124854083,Disgust
9362,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/015.jpeg,015.jpeg,oulucasia-P073-Disgust-015.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.5996187299532676,0.46845213277599035,Disgust
9363,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/016.jpeg,016.jpeg,oulucasia-P073-Disgust-016.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6064123225440146,0.4737596269875114,Disgust
9364,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/017.jpeg,017.jpeg,oulucasia-P073-Disgust-017.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6120629867366294,0.4781742083879917,Disgust
9365,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/018.jpeg,018.jpeg,oulucasia-P073-Disgust-018.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6167630044947136,0.4818460972614949,Disgust
9366,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/019.jpeg,019.jpeg,oulucasia-P073-Disgust-019.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6206723089894272,0.48490024139798993,Disgust
9367,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/020.jpeg,020.jpeg,oulucasia-P073-Disgust-020.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6239239268383387,0.4874405678424521,Disgust
9368,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/021.jpeg,021.jpeg,oulucasia-P073-Disgust-021.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6266285047625342,0.4895535193457298,Disgust
9369,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/022.jpeg,022.jpeg,oulucasia-P073-Disgust-022.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.628878074696004,0.4913109958562531,Disgust
9370,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/023.jpeg,023.jpeg,oulucasia-P073-Disgust-023.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.630749185467226,0.49277280114627037,Disgust
9371,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/024.jpeg,024.jpeg,oulucasia-P073-Disgust-024.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6323055076184486,0.4939886778269129,Disgust
9372,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Disgust/025.jpeg,025.jpeg,oulucasia-P073-Disgust-025.jpeg,P073,Disgust,jpeg,mongo,5.0,-0.6336,0.495,Disgust
9373,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/000.jpeg,000.jpeg,oulucasia-P073-Fear-000.jpeg,P073,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9374,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/001.jpeg,001.jpeg,oulucasia-P073-Fear-001.jpeg,P073,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9375,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/002.jpeg,002.jpeg,oulucasia-P073-Fear-002.jpeg,P073,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9376,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/003.jpeg,003.jpeg,oulucasia-P073-Fear-003.jpeg,P073,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9377,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/004.jpeg,004.jpeg,oulucasia-P073-Fear-004.jpeg,P073,Fear,jpeg,mongo,0.0,0.0,0.0,Neutral
9378,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/005.jpeg,005.jpeg,oulucasia-P073-Fear-005.jpeg,P073,Fear,jpeg,mongo,0.0,-0.0683772233983162,0.5470177871865296,Neutral
9379,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/006.jpeg,006.jpeg,oulucasia-P073-Fear-006.jpeg,P073,Fear,jpeg,mongo,4.0,-0.0748811356849042,0.5990490854792336,Fear
9380,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/007.jpeg,007.jpeg,oulucasia-P073-Fear-007.jpeg,P073,Fear,jpeg,mongo,4.0,-0.08004737685031121,0.6403790148024897,Fear
9381,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/008.jpeg,008.jpeg,oulucasia-P073-Fear-008.jpeg,P073,Fear,jpeg,mongo,4.0,-0.08415106807538887,0.673208544603111,Fear
9382,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/009.jpeg,009.jpeg,oulucasia-P073-Fear-009.jpeg,P073,Fear,jpeg,mongo,4.0,-0.08741074588205833,0.6992859670564666,Fear
9383,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/010.jpeg,010.jpeg,oulucasia-P073-Fear-010.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09,0.72,Fear
9384,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/011.jpeg,011.jpeg,oulucasia-P073-Fear-011.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09205671765275719,0.7364537412220575,Fear
9385,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/012.jpeg,012.jpeg,oulucasia-P073-Fear-012.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09369042655519808,0.7495234124415846,Fear
9386,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/013.jpeg,013.jpeg,oulucasia-P073-Fear-013.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09498812766372729,0.7599050213098183,Fear
9387,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/014.jpeg,014.jpeg,oulucasia-P073-Fear-014.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09601892829446504,0.7681514263557203,Fear
9388,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/015.jpeg,015.jpeg,oulucasia-P073-Fear-015.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09683772233983162,0.774701778718653,Fear
9389,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/016.jpeg,016.jpeg,oulucasia-P073-Fear-016.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09748811356849042,0.7799049085479234,Fear
9390,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/017.jpeg,017.jpeg,oulucasia-P073-Fear-017.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09800473768503112,0.784037901480249,Fear
9391,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/018.jpeg,018.jpeg,oulucasia-P073-Fear-018.jpeg,P073,Fear,jpeg,mongo,4.0,-0.0984151068075389,0.7873208544603112,Fear
9392,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/019.jpeg,019.jpeg,oulucasia-P073-Fear-019.jpeg,P073,Fear,jpeg,mongo,4.0,-0.09874107458820584,0.7899285967056467,Fear
9393,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Fear/020.jpeg,020.jpeg,oulucasia-P073-Fear-020.jpeg,P073,Fear,jpeg,mongo,4.0,-0.099,0.792,Fear
9394,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/000.jpeg,000.jpeg,oulucasia-P073-Happiness-000.jpeg,P073,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9395,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/001.jpeg,001.jpeg,oulucasia-P073-Happiness-001.jpeg,P073,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9396,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/002.jpeg,002.jpeg,oulucasia-P073-Happiness-002.jpeg,P073,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9397,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/003.jpeg,003.jpeg,oulucasia-P073-Happiness-003.jpeg,P073,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9398,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/004.jpeg,004.jpeg,oulucasia-P073-Happiness-004.jpeg,P073,Happiness,jpeg,mongo,0.0,0.0,0.0,Neutral
9399,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/005.jpeg,005.jpeg,oulucasia-P073-Happiness-005.jpeg,P073,Happiness,jpeg,mongo,0.0,0.596970360452208,0.09733212398677303,Neutral
9400,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/006.jpeg,006.jpeg,oulucasia-P073-Happiness-006.jpeg,P073,Happiness,jpeg,mongo,1.0,0.6579807001039062,0.10727946197346297,Happy
9401,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/007.jpeg,007.jpeg,oulucasia-P073-Happiness-007.jpeg,P073,Happiness,jpeg,mongo,1.0,0.7074680675923494,0.1153480544987526,Happy
9402,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/008.jpeg,008.jpeg,oulucasia-P073-Happiness-008.jpeg,P073,Happiness,jpeg,mongo,1.0,0.7476087970968447,0.12189273865709424,Happy
9403,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/009.jpeg,009.jpeg,oulucasia-P073-Happiness-009.jpeg,P073,Happiness,jpeg,mongo,1.0,0.7801681803683301,0.127201333755706,Happy
9404,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/010.jpeg,010.jpeg,oulucasia-P073-Happiness-010.jpeg,P073,Happiness,jpeg,mongo,1.0,0.80657809997133,0.131507298908369,Happy
9405,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/011.jpeg,011.jpeg,oulucasia-P073-Happiness-011.jpeg,P073,Happiness,jpeg,mongo,1.0,0.8280000000000001,0.135,Happy
9406,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/012.jpeg,012.jpeg,oulucasia-P073-Happiness-012.jpeg,P073,Happiness,jpeg,mongo,1.0,0.8453759635673488,0.13783303753815468,Happy
9407,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/013.jpeg,013.jpeg,oulucasia-P073-Happiness-013.jpeg,P073,Happiness,jpeg,mongo,1.0,0.8594701433315037,0.14013100163013648,Happy
9408,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/014.jpeg,014.jpeg,oulucasia-P073-Happiness-014.jpeg,P073,Happiness,jpeg,mongo,1.0,0.870902367072902,0.14199495115319052,Happy
9409,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/015.jpeg,015.jpeg,oulucasia-P073-Happiness-015.jpeg,P073,Happiness,jpeg,mongo,1.0,0.880175396214036,0.1435068580783754,Happy
9410,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/016.jpeg,016.jpeg,oulucasia-P073-Happiness-016.jpeg,P073,Happiness,jpeg,mongo,1.0,0.8876970360452209,0.14473321239867729,Happy
9411,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/017.jpeg,017.jpeg,oulucasia-P073-Happiness-017.jpeg,P073,Happiness,jpeg,mongo,1.0,0.8937980700103907,0.1457279461973463,Happy
9412,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/018.jpeg,018.jpeg,oulucasia-P073-Happiness-018.jpeg,P073,Happiness,jpeg,mongo,1.0,0.898746806759235,0.14653480544987527,Happy
9413,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/019.jpeg,019.jpeg,oulucasia-P073-Happiness-019.jpeg,P073,Happiness,jpeg,mongo,1.0,0.9027608797096845,0.14718927386570943,Happy
9414,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/020.jpeg,020.jpeg,oulucasia-P073-Happiness-020.jpeg,P073,Happiness,jpeg,mongo,1.0,0.9060168180368331,0.1477201333755706,Happy
9415,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/021.jpeg,021.jpeg,oulucasia-P073-Happiness-021.jpeg,P073,Happiness,jpeg,mongo,1.0,0.9086578099971331,0.14815072989083689,Happy
9416,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Happiness/022.jpeg,022.jpeg,oulucasia-P073-Happiness-022.jpeg,P073,Happiness,jpeg,mongo,1.0,0.9108,0.1485,Happy
9417,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/000.jpeg,000.jpeg,oulucasia-P073-Sadness-000.jpeg,P073,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9418,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/001.jpeg,001.jpeg,oulucasia-P073-Sadness-001.jpeg,P073,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9419,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/002.jpeg,002.jpeg,oulucasia-P073-Sadness-002.jpeg,P073,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9420,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/003.jpeg,003.jpeg,oulucasia-P073-Sadness-003.jpeg,P073,Sadness,jpeg,mongo,0.0,0.0,0.0,Neutral
9421,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/004.jpeg,004.jpeg,oulucasia-P073-Sadness-004.jpeg,P073,Sadness,jpeg,mongo,0.0,-0.5381196522404113,-0.2562474534478149,Neutral
9422,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/005.jpeg,005.jpeg,oulucasia-P073-Sadness-005.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.6062650102146016,-0.28869762391171505,Sad
9423,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/006.jpeg,006.jpeg,oulucasia-P073-Sadness-006.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.6590274860373218,-0.31382261239872467,Sad
9424,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/007.jpeg,007.jpeg,oulucasia-P073-Sadness-007.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.699879554875195,-0.33327597851199764,Sad
9425,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/008.jpeg,008.jpeg,oulucasia-P073-Sadness-008.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.7315098281387498,-0.3483380133994047,Sad
9426,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/009.jpeg,009.jpeg,oulucasia-P073-Sadness-009.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.756,-0.36,Sad
9427,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/010.jpeg,010.jpeg,oulucasia-P073-Sadness-010.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.7749618506547853,-0.36902945269275494,Sad
9428,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/011.jpeg,011.jpeg,oulucasia-P073-Sadness-011.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.7896433229732089,-0.3760206299872424,Sad
9429,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/012.jpeg,012.jpeg,oulucasia-P073-Sadness-012.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.8010106537976526,-0.3814336446655489,Sad
9430,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/013.jpeg,013.jpeg,oulucasia-P073-Sadness-013.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.8098119652240411,-0.3856247453447815,Sad
9431,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/014.jpeg,014.jpeg,oulucasia-P073-Sadness-014.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.8166265010214601,-0.3888697623911715,Sad
9432,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/015.jpeg,015.jpeg,oulucasia-P073-Sadness-015.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.8219027486037321,-0.39138226123987246,Sad
9433,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/016.jpeg,016.jpeg,oulucasia-P073-Sadness-016.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.8259879554875195,-0.3933275978511998,Sad
9434,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/017.jpeg,017.jpeg,oulucasia-P073-Sadness-017.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.8291509828138749,-0.3948338013399405,Sad
9435,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Sadness/018.jpeg,018.jpeg,oulucasia-P073-Sadness-018.jpeg,P073,Sadness,jpeg,mongo,2.0,-0.8316,-0.396,Sad
9436,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/000.jpeg,000.jpeg,oulucasia-P073-Surprise-000.jpeg,P073,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9437,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/001.jpeg,001.jpeg,oulucasia-P073-Surprise-001.jpeg,P073,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9438,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/002.jpeg,002.jpeg,oulucasia-P073-Surprise-002.jpeg,P073,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9439,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/003.jpeg,003.jpeg,oulucasia-P073-Surprise-003.jpeg,P073,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9440,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/004.jpeg,004.jpeg,oulucasia-P073-Surprise-004.jpeg,P073,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9441,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/005.jpeg,005.jpeg,oulucasia-P073-Surprise-005.jpeg,P073,Surprise,jpeg,mongo,0.0,0.0,0.0,Neutral
9442,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/006.jpeg,006.jpeg,oulucasia-P073-Surprise-006.jpeg,P073,Surprise,jpeg,mongo,3.0,0.209763524458707,0.5943299859663365,Surprise
9443,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/007.jpeg,007.jpeg,oulucasia-P073-Surprise-007.jpeg,P073,Surprise,jpeg,mongo,3.0,0.22613722795516122,0.6407221458729568,Surprise
9444,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/008.jpeg,008.jpeg,oulucasia-P073-Surprise-008.jpeg,P073,Surprise,jpeg,mongo,3.0,0.239539869421748,0.6786962966949527,Surprise
9445,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/009.jpeg,009.jpeg,oulucasia-P073-Surprise-009.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2505105577770594,0.7097799137016683,Surprise
9446,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/010.jpeg,010.jpeg,oulucasia-P073-Surprise-010.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2594905788639038,0.7352233067810607,Surprise
9447,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/011.jpeg,011.jpeg,oulucasia-P073-Surprise-011.jpeg,P073,Surprise,jpeg,mongo,3.0,0.26684114576621937,0.7560499130042881,Surprise
9448,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/012.jpeg,012.jpeg,oulucasia-P073-Surprise-012.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2728579282729521,0.7730974634400309,Surprise
9449,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/013.jpeg,013.jpeg,oulucasia-P073-Surprise-013.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2777829459232127,0.7870516801157692,Surprise
9450,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/014.jpeg,014.jpeg,oulucasia-P073-Surprise-014.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2818143030195073,0.7984738585552706,Surprise
9451,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/015.jpeg,015.jpeg,oulucasia-P073-Surprise-015.jpeg,P073,Surprise,jpeg,mongo,3.0,0.28511415719099126,0.8078234453744753,Surprise
9452,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/016.jpeg,016.jpeg,oulucasia-P073-Surprise-016.jpeg,P073,Surprise,jpeg,mongo,3.0,0.287815242034869,0.8154765190987956,Surprise
9453,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/017.jpeg,017.jpeg,oulucasia-P073-Surprise-017.jpeg,P073,Surprise,jpeg,mongo,3.0,0.29002620620318714,0.821740917575697,Surprise
9454,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/018.jpeg,018.jpeg,oulucasia-P073-Surprise-018.jpeg,P073,Surprise,jpeg,mongo,3.0,0.29183598369487407,0.8268686204688098,Surprise
9455,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/019.jpeg,019.jpeg,oulucasia-P073-Surprise-019.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2933173711440013,0.8310658849080037,Surprise
9456,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/020.jpeg,020.jpeg,oulucasia-P073-Surprise-020.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2945299559973947,0.8345015419926183,Surprise
9457,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/021.jpeg,021.jpeg,oulucasia-P073-Surprise-021.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2955225133648445,0.8373137878670595,Surprise
9458,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/022.jpeg,022.jpeg,oulucasia-P073-Surprise-022.jpeg,P073,Surprise,jpeg,mongo,3.0,0.2963349679530096,0.8396157425335272,Surprise
9459,oulucasia,vis,data/B_OriginalImg/VL/Strong/P073/Surprise/023.jpeg,023.jpeg,oulucasia-P073-Surprise-023.jpeg,P073,Surprise,jpeg,mongo,3.0,0.297,0.8415,Surprise
9460,oulucasia,vis,data/B_OriginalImg/VL/Strong/P074/Anger/000.jpeg,000.jpeg,oulucasia-P074-Anger-000.jpeg,P074,Anger,jpeg,mongo,0.0,0.0,0.0,Neutral
